data,Energia Ativa,variacao_abs
2024-03-15,984.3675924484176,156.8508044575815
2024-03-16,729.9967358926707,-254.37085655574685
2024-03-17,1041.1563681916427,311.15963229897204
2024-03-18,702.0542912399933,-339.10207695164945
2024-03-19,807.7098410195138,105.65554977952047
2024-03-20,642.6844832175025,-165.02535780201129
2024-03-21,881.6120393024887,238.92755608498624
2024-03-22,908.7234116393653,27.11137233687657
2024-03-23,795.9003090455567,-112.82310259380858
2024-03-24,1015.3112705571501,219.41096151159343
2024-03-25,1117.2825004934277,101.97122993627761
2024-03-26,842.9070206715621,-274.3754798218656
2024-03-27,875.1557664311272,32.248745759565054
2024-03-28,1132.2053828254943,257.04961639436715
2024-03-29,1132.2053828254943,0.0
2024-03-30,1132.2053828254943,0.0
2024-03-31,1132.2053828254943,0.0
2024-04-01,780.4714139250177,-351.7339689004766
2024-04-02,1147.4693041483147,366.99789022329696
2024-04-03,819.9680200566671,-327.50128409164756
2024-04-04,861.0219724989337,41.053952442266564
2024-04-05,785.8327074589561,-75.18926503997761
2024-04-06,811.5708081246141,25.738100665658067
2024-04-07,813.5507060044932,1.979897879879104
2024-04-08,911.4866182593402,97.93591225484693
2024-04-09,872.0375695969096,-39.44904866243053
2024-04-10,684.8775990304667,-187.1599705664429
2024-04-11,845.3531255787241,160.47552654825733
2024-04-12,829.0208643364265,-16.33226124229759
2024-04-13,795.3514956818618,-33.669368654564664
2024-04-14,748.705665325042,-46.64583035681983
2024-04-15,890.6182979295206,141.91263260447863
2024-04-16,660.4732372362258,-230.1450606932948
2024-04-17,941.9986188400577,281.5253816038319
2024-04-18,635.1919777885654,-306.8066410514923
2024-04-19,730.7850942557506,95.59311646718515
2024-04-20,581.476437196788,-149.30865705896258
2024-04-21,797.6489879403468,216.17255074355887
2024-04-22,822.1783248165685,24.52933687622169
2024-04-23,720.1002796126464,-102.0780452039221
2024-04-24,918.6149590755167,198.51467946287028
2024-04-25,1010.8746433035774,92.25968422806068
2024-04-26,762.6301615599847,-248.2444817435927
2024-04-27,791.8075981995912,29.177436639606526
2024-04-28,1024.3762987468758,232.5687005472846
2024-04-29,1024.3762987468758,0.0
2024-04-30,1024.3762987468758,0.0
2024-05-01,698.3165282487001,-326.0597704981757
2024-05-02,1026.683061606387,328.36653335768676
2024-05-03,733.6555968928074,-293.02746471357955
2024-05-04,770.3880806569407,36.73248376413335
2024-05-05,703.1134750948555,-67.27460556208518
2024-05-06,726.1423020062338,23.028826911378246
2024-05-07,727.9137895829676,1.7714875767338754
2024-05-08,815.5406584425676,87.6268688596
2024-05-09,780.2441412182876,-35.296517224280024
2024-05-10,612.7852201851545,-167.45892103313315
2024-05-11,756.3685860441216,143.5833658589671
2024-05-12,741.75551019575,-14.613075848371523
2024-05-13,711.6302856100868,-30.125224585663204
2024-05-14,669.8945426592481,-41.7357429508387
2024-05-15,796.8690034106237,126.97446075137555
2024-05-16,590.949738579781,-205.91926483084274
2024-05-17,842.8408694884727,251.8911309086917
2024-05-18,568.3296643371374,-274.5112051513353
2024-05-19,653.8603474919873,85.53068315484995
2024-05-20,520.2683911760735,-133.59195631591388
2024-05-21,713.6859365782051,193.41754540213162
2024-05-22,735.6332379937718,21.9473014155667
2024-05-23,644.3002501797363,-91.3329878140355
2024-05-24,821.9186475938834,177.61839741414713
2024-05-25,904.4667861137272,82.54813851984375
2024-05-26,682.3533024484074,-222.1134836653198
2024-05-27,708.4594299680552,26.106127519647885
2024-05-28,916.5472146682573,208.08778470020206
2024-05-29,916.5472146682573,0.0
2024-05-30,916.5472146682573,0.0
2024-05-31,916.5472146682573,0.0
2024-06-01,616.1616425723824,-300.38557209587486
2024-06-02,905.896819064459,289.73517649207656
2024-06-03,647.3431737289477,-258.5536453355113
2024-06-04,679.7541888149477,32.41101508600002
2024-06-05,620.3942427307549,-59.35994608419287
2024-06-06,640.7137958878533,20.319553157098426
2024-06-07,642.276873161442,1.5630772735887604
2024-06-08,719.594698625795,77.31782546435295
2024-06-09,688.4507128396656,-31.143985786129406
2024-06-10,540.6928413398422,-147.7578714998234
2024-06-11,667.3840465095191,126.69120516967689
2024-06-12,654.4901560550736,-12.893890454445454
2024-06-13,627.909075538312,-26.58108051676163
2024-06-14,591.0834199934543,-36.82565554485768
2024-06-15,703.1197088917269,112.03628889827257
2024-06-16,521.4262399233362,-181.69346896839068
2024-06-17,743.6831201368877,222.25688021355154
2024-06-18,501.4673508857095,-242.21576925117824
2024-06-19,576.9356007282241,75.46824984251464
2024-06-20,459.06034515535896,-117.87525557286517
2024-06-21,629.7228852160633,170.66254006070437
2024-06-22,649.0881511709752,19.36526595491182
2024-06-23,568.5002207468261,-80.58793042414902
2024-06-24,725.2223361122501,156.72211536542397
2024-06-25,798.0589289238769,72.83659281162682
2024-06-26,602.07644333683,-195.98248558704688
2024-06-27,625.1112617365194,23.034818399689357
2024-06-28,808.7181305896388,183.6068688531194
2024-06-29,808.7181305896388,0.0
2024-06-30,808.7181305896388,0.0
2024-07-01,575.0841997342236,-233.6339308554152
2024-07-02,845.503697793495,270.4194980592714
2024-07-03,604.1869621470179,-241.31673564647713
2024-07-04,634.4372428939512,30.2502807469333
2024-07-05,579.0346265487044,-55.40261634524677
2024-07-06,597.999542828663,18.96491627995863
2024-07-07,599.4584149506792,1.458872122016146
2024-07-08,671.6217187174086,72.16330376672943
2024-07-09,642.5539986503545,-29.067720067054097
2024-07-10,504.646651917186,-137.90734673316854
2024-07-11,622.8917767422178,118.24512482503178
2024-07-12,610.8574789847353,-12.034297757482477
2024-07-13,586.0484705024245,-24.809008482310787
2024-07-14,551.6778586605573,-34.37061184186723
2024-07-15,656.2450616322784,104.56720297172114
2024-07-16,486.6644905951137,-169.5805710371647
2024-07-17,694.1042454610952,207.43975486598146
2024-07-18,468.03619415999555,-226.06805130109962
2024-07-19,538.4732273463425,70.43703318634692
2024-07-20,428.45632214500165,-110.01690520134082
2024-07-21,587.7413595349924,159.28503738999075
2024-07-22,605.8156077595768,18.07424822458438
2024-07-23,530.600206030371,-75.21540172920572
2024-07-24,676.8741803714333,146.27397434106229
2024-07-25,744.8550003289517,67.9808199575184
2024-07-26,561.9380137810414,-182.91698654791037
2024-07-27,583.4371776207514,21.499163839710036
2024-07-28,754.8035885503294,171.36641092957802
2024-07-29,754.8035885503294,0.0
2024-07-30,754.8035885503294,0.0
2024-07-31,754.8035885503294,0.0
2024-08-01,534.0067568960649,-220.79683165426457
2024-08-02,785.1105765225311,251.10381962646625
2024-08-03,561.030750565088,-224.07982595744306
2024-08-04,589.1202969729547,28.089546407866692
2024-08-05,537.6750103666542,-51.445286606300556
2024-08-06,555.2852897694729,17.61027940281872
2024-08-07,556.6399567399164,1.3546669704435317
2024-08-08,623.6487388090222,67.00878206910579
2024-08-09,596.6572844610436,-26.991454347978674
2024-08-10,468.6004624945299,-128.05682196651367
2024-08-11,578.3995069749164,109.79904448038656
2024-08-12,567.2248019143971,-11.174705060519386
2024-08-13,544.187865466537,-23.036936447860057
2024-08-14,512.2722973276605,-31.91556813887655
2024-08-15,609.3704143728299,97.09811704516949
2024-08-16,451.9027412668914,-157.46767310593856
2024-08-17,644.5253707853027,192.62262951841132
2024-08-18,434.6050374342816,-209.9203333510211
2024-08-19,500.0108539644609,65.40581653017932
2024-08-20,397.8522991346444,-102.15855482981652
2024-08-21,545.7598338539216,147.90753471927718
2024-08-22,562.5430643481785,16.78323049425694
2024-08-23,492.70019131391604,-69.84287303426248
2024-08-24,628.5260246306168,135.82583331670077
2024-08-25,691.6510717340267,63.125047103409884
2024-08-26,521.7995842252527,-169.85148750877397
2024-08-27,541.7630935049835,19.96350927973083
2024-08-28,700.8890465110203,159.12595300603675
2024-08-29,700.8890465110203,0.0
2024-08-30,700.8890465110203,0.0
2024-08-31,700.8890465110203,0.0
2024-09-01,657.2390854105413,-43.649961100479004
2024-09-02,966.289940335423,309.0508549248817
2024-09-03,690.4993853108776,-275.79055502454537
2024-09-04,725.0711347359443,34.57174942506663
2024-09-05,661.7538589128052,-63.317275823139084
2024-09-06,683.4280489470435,21.674190034238336
2024-09-07,685.0953313722049,1.6672824251613747
2024-09-08,767.5676785341813,82.47234716197636
2024-09-09,734.3474270289767,-33.2202515052046
2024-09-10,576.7390307624984,-157.60839626647828
2024-09-11,711.8763162768204,135.137285514322
2024-09-12,698.1228331254118,-13.753483151408545
2024-09-13,669.7696805741995,-28.35315255121236
2024-09-14,630.4889813263512,-39.28069924784825
2024-09-15,749.9943561511753,119.50537482482412
2024-09-16,556.1879892515586,-193.8063668996167
2024-09-17,793.2619948126803,237.07400556112168
2024-09-18,534.8985076114235,-258.3634872012568
2024-09-19,615.3979741101058,80.4994664986823
2024-09-20,489.6643681657162,-125.73360594438958
2024-09-21,671.7044108971343,182.04004273141805
2024-09-22,692.3606945823735,20.65628368523926
2024-09-23,606.4002354632813,-85.9604591190922
2024-09-24,773.5704918530668,167.17025638978544
2024-09-25,851.2628575188021,77.69236566573534
2024-09-26,642.2148728926188,-209.04798462618328
2024-09-27,666.7853458522874,24.570472959668564
2024-09-28,862.6326726289481,195.84732677666068
2024-09-29,862.6326726289481,0.0
2024-09-30,862.6326726289481,0.0
2024-10-01,780.4714139250177,-82.16125870393034
2024-10-02,1147.4693041483147,366.99789022329696
2024-10-03,819.9680200566671,-327.50128409164756
2024-10-04,861.0219724989337,41.053952442266564
2024-10-05,785.8327074589561,-75.18926503997761
2024-10-06,811.5708081246141,25.738100665658067
2024-10-07,813.5507060044932,1.979897879879104
2024-10-08,911.4866182593402,97.93591225484693
2024-10-09,872.0375695969096,-39.44904866243053
2024-10-10,684.8775990304667,-187.1599705664429
2024-10-11,845.3531255787241,160.47552654825733
2024-10-12,829.0208643364265,-16.33226124229759
2024-10-13,795.3514956818618,-33.669368654564664
2024-10-14,748.705665325042,-46.64583035681983
2024-10-15,890.6182979295206,141.91263260447863
2024-10-16,660.4732372362258,-230.1450606932948
2024-10-17,941.9986188400577,281.5253816038319
2024-10-18,635.1919777885654,-306.8066410514923
2024-10-19,730.7850942557506,95.59311646718515
2024-10-20,581.476437196788,-149.30865705896258
2024-10-21,797.6489879403468,216.17255074355887
2024-10-22,822.1783248165685,24.52933687622169
2024-10-23,720.1002796126464,-102.0780452039221
2024-10-24,918.6149590755167,198.51467946287028
2024-10-25,1010.8746433035774,92.25968422806068
2024-10-26,762.6301615599847,-248.2444817435927
2024-10-27,791.8075981995912,29.177436639606526
2024-10-28,1024.3762987468758,232.5687005472846
2024-10-29,1024.3762987468758,0.0
2024-10-30,1024.3762987468758,0.0
2024-10-31,1024.3762987468758,0.0
2024-11-01,944.781185277653,-79.59511346922284
2024-11-02,1389.0417892321705,444.2606039545175
2024-11-03,992.5928663843864,-396.44892284778405
2024-11-04,1042.2897561829197,49.696889798533334
2024-11-05,951.2711721871574,-91.01858399576236
2024-11-06,982.427820361375,31.156648174217594
2024-11-07,984.8245388475444,2.3967184861694477
2024-11-08,1103.3785378928856,118.55399904534113
2024-11-09,1055.624426354154,-47.75411153873165
2024-11-10,829.0623567210913,-226.5620696330626
2024-11-11,1023.3222046479291,194.25984792683778
2024-11-12,1003.5515726177794,-19.770632030149727
2024-11-13,962.7939158254115,-40.75765679236781
2024-11-14,906.3279106566298,-56.46600516878175
2024-11-15,1078.1168869673145,171.7889763106847
2024-11-16,799.5202345491155,-278.596652418199
2024-11-17,1140.3141175432277,340.7938829941122
2024-11-18,768.9166046914212,-371.3975128518065
2024-11-19,884.634587783277,115.71798309185579
2024-11-20,703.892529238217,-180.74205854506
2024-11-21,965.5750906646304,261.6825614264134
2024-11-22,995.2684984621619,29.693407797531563
2024-11-23,871.7003384784667,-123.56815998369518
2024-11-24,1112.0075820387833,240.30724356031658
2024-11-25,1223.6903576832779,111.68277564449454
2024-11-26,923.1838797831393,-300.5064779001385
2024-11-27,958.503934662663,35.320054879523695
2024-11-28,1240.0344669041126,281.5305322414496
2024-11-29,1240.0344669041126,0.0
2024-11-30,1240.0344669041126,0.0
2024-12-01,1068.0135137921297,-172.02095311198286
2024-12-02,1570.2211530450622,502.2076392529325
2024-12-03,1122.061501130176,-448.1596519148861
2024-12-04,1178.2405939459095,56.179092815733384
2024-12-05,1075.3500207333084,-102.89057321260111
2024-12-06,1110.5705795389458,35.22055880563744
2024-12-07,1113.2799134798329,2.7093339408870634
2024-12-08,1247.2974776180445,134.01756413821158
2024-12-09,1193.3145689220871,-53.98290869595735
2024-12-10,937.2009249890598,-256.11364393302733
2024-12-11,1156.799013949833,219.5980889607731
2024-12-12,1134.4496038287941,-22.349410121038773
2024-12-13,1088.375730933074,-46.073872895720115
2024-12-14,1024.544594655321,-63.8311362777531
2024-12-15,1218.7408287456599,194.19623409033898
2024-12-16,903.8054825337828,-314.9353462118771
2024-12-17,1289.0507415706054,385.24525903682263
2024-12-18,869.2100748685632,-419.8406667020422
2024-12-19,1000.0217079289218,130.81163306035864
2024-12-20,795.7045982692888,-204.31710965963305
2024-12-21,1091.5196677078432,295.81506943855436
2024-12-22,1125.086128696357,33.56646098851388
2024-12-23,985.4003826278321,-139.68574606852496
2024-12-24,1257.0520492612336,271.65166663340153
2024-12-25,1383.3021434680534,126.25009420681977
2024-12-26,1043.5991684505054,-339.70297501754794
2024-12-27,1083.526187009967,39.92701855946166
2024-12-28,1401.7780930220406,318.2519060120735
2024-12-29,1401.7780930220406,0.0
2024-12-30,1401.7780930220406,0.0
2024-12-31,1401.7780930220406,0.0
2025-01-01,1047.4747923730501,-354.30330064899044
2025-01-02,1540.0245924095802,492.5498000365301
2025-01-03,1100.483395339211,-439.5411970703692
2025-01-04,1155.5821209854112,55.09872564620014
2025-01-05,1054.6702126422833,-100.91190834312783
2025-01-06,1089.2134530093506,34.543240367067256
2025-01-07,1091.8706843744515,2.65723136510087
2025-01-08,1223.3109876638514,131.44030328939994
2025-01-09,1170.3662118274315,-52.94477583641992
2025-01-10,919.1778302777317,-251.18838154969978
2025-01-11,1134.5528790661824,215.37504878845073
2025-01-12,1112.633265293625,-21.91961377255734
2025-01-13,1067.4454284151304,-45.187836878494636
2025-01-14,1004.8418139888722,-62.60361442625822
2025-01-15,1195.3035051159356,190.46169112706343
2025-01-16,886.4246078696715,-308.87889724626416
2025-01-17,1264.261304232709,377.8366963630376
2025-01-18,852.4944965057063,-411.76680772700286
2025-01-19,980.7905212379811,128.29602473227487
2025-01-20,780.4025867641102,-200.38793447387093
2025-01-21,1070.5289048673076,290.1263181031974
2025-01-22,1103.4498569906577,32.92095212335016
2025-01-23,966.4503752696046,-136.99948172105314
2025-01-24,1232.8779713908252,266.42759612122063
2025-01-25,1356.700179170591,123.82220777976568
2025-01-26,1023.5299536726111,-333.1702254979798
2025-01-27,1062.6891449520829,39.15919127947177
2025-01-28,1374.820822002386,312.1316770503031
2025-01-29,1374.820822002386,0.0
2025-01-30,1374.820822002386,0.0
2025-01-31,1374.820822002386,0.0
2025-02-01,837.9798338984401,-536.8409881039458
2025-02-02,1232.0196739276644,394.03984002922425
2025-02-03,880.386716271369,-351.6329576562954
2025-02-04,924.4656967883288,44.07898051695986
2025-02-05,843.7361701138266,-80.72952667450227
2025-02-06,871.3707624074805,27.634592293653895
2025-02-07,873.4965474995612,2.1257850920807186
2025-02-08,978.6487901310811,105.15224263151993
2025-02-09,936.2929694619452,-42.35582066913594
2025-02-10,735.3422642221853,-200.95070523975983
2025-02-11,907.6423032529459,172.30003903076056
2025-02-12,890.1066122349001,-17.53569101804578
2025-02-13,853.9563427321043,-36.15026950279582
2025-02-14,803.8734511910978,-50.08289154100646
2025-02-15,956.2428040927485,152.3693529016507
2025-02-16,709.1396862957372,-247.10311779701135
2025-02-17,1011.4090433861672,302.26935709043005
2025-02-18,681.995597204565,-329.41344618160224
2025-02-19,784.6324169903849,102.63681978581985
2025-02-20,624.3220694112881,-160.31034757909674
2025-02-21,856.4231238938462,232.10105448255808
2025-02-22,882.7598855925263,26.336761698680107
2025-02-23,773.1603002156836,-109.5995853768427
2025-02-24,986.3023771126601,213.1420768969765
2025-02-25,1085.3601433364727,99.05776622381256
2025-02-26,818.8239629380889,-266.53618039838375
2025-02-27,850.1513159616665,31.32735302357753
2025-02-28,1099.8566576019086,249.70534164024218
2025-03-01,879.8788255933622,-219.97783200854644
2025-03-02,1293.6206576240475,413.74183203068526
2025-03-03,924.4060520849374,-369.21460553911004
2025-03-04,970.6889816277453,46.28292954280789
2025-03-05,885.922978619518,-84.76600300822736
2025-03-06,914.9393005278546,29.016321908336636
2025-03-07,917.1713748745393,2.232074346684726
2025-03-08,1027.5812296376353,110.40985476309595
2025-03-09,983.1076179350425,-44.473611702592734
2025-03-10,772.1093774332946,-210.9982405017479
2025-03-11,953.0244184155932,180.9150409822986
2025-03-12,934.6119428466451,-18.41247556894814
2025-03-13,896.6541598687095,-37.95778297793561
2025-03-14,844.0671237506529,-52.58703611805663
2025-03-15,1004.054944297386,159.98782054673313
2025-03-16,744.5966706105241,-259.45827368686184
2025-03-17,1061.9794955554758,317.3828249449516
2025-03-18,716.0953770647932,-345.88411849068257
2025-03-19,823.8640378399041,107.7686607751109
2025-03-20,655.5381728818526,-168.3258649580515
2025-03-21,899.2442800885385,243.70610720668594
2025-03-22,926.8978798721525,27.653599783614027
2025-03-23,811.8183152264678,-115.07956464568474
2025-03-24,1035.6174959682933,223.79918074182547
2025-03-25,1139.6281505032962,104.01065453500291
2025-03-26,859.7651610849933,-279.86298941830285
2025-03-27,892.6588817597498,32.89372067475642
2025-03-28,1154.8494904820043,262.1906087222545
2025-03-29,1154.8494904820043,0.0
2025-03-30,1154.8494904820043,0.0
2025-03-31,1154.8494904820043,0.0
2025-04-01,796.080842203518,-358.76864827848624
2025-04-02,1170.418690231281,374.337848027763
2025-04-03,836.3673804578004,-334.0513097734806
2025-04-04,878.2424119489124,41.87503149111194
2025-04-05,801.5493616081352,-76.69305034077718
2025-04-06,827.8022242871064,26.252862678971155
2025-04-07,829.8217201245831,2.019495837476711
2025-04-08,929.716350624527,99.8946304999439
2025-04-09,889.4783209888479,-40.23802963567903
2025-04-10,698.5751510110761,-190.90316997777188
2025-04-11,862.2601880902986,163.68503707922252
2025-04-12,845.601281623155,-16.658906467143538
2025-04-13,811.258525595499,-34.34275602765604
2025-04-14,763.6797786315428,-47.57874696395618
2025-04-15,908.4306638881111,144.75088525656827
2025-04-16,673.6827019809504,-234.74796190716074
2025-04-17,960.8385912168588,287.1558892359085
2025-04-18,647.8958173443367,-312.94277387252214
2025-04-19,745.4007961408655,97.5049787965288
2025-04-20,593.1059659407238,-152.29483020014175
2025-04-21,813.6019676991538,220.49600175843
2025-04-22,838.6218913128998,25.019923613746073
2025-04-23,734.5022852048994,-104.11960610800043
2025-04-24,936.9872582570271,202.48497305212766
2025-04-25,1031.092136169649,94.10487791262187
2025-04-26,777.8827647911844,-253.20937137846454
2025-04-27,807.643750163583,29.760985372398636
2025-04-28,1044.8638247218132,237.22007455823018
2025-04-29,1044.8638247218132,0.0
2025-04-30,1044.8638247218132,0.0
2025-05-01,712.2828588136741,-332.5809659081391
2025-05-02,1047.2167228385147,334.93386402484055
2025-05-03,748.3287088306636,-298.8880140078511
2025-05-04,785.7958422700796,37.46713343941599
2025-05-05,717.1757445967526,-68.620097673327
2025-05-06,740.6651480463584,23.48940344960579
2025-05-07,742.472065374627,1.806917328268696
2025-05-08,831.8514716114189,89.37940623679185
2025-05-09,795.8490240426534,-36.00244756876555
2025-05-10,625.0409245888576,-170.80809945379576
2025-05-11,771.495957765004,146.45503317614646
2025-05-12,756.590620399665,-14.90533736533905
2025-05-13,725.8628913222886,-30.727729077376353
2025-05-14,683.2924335124331,-42.5704578098555
2025-05-15,812.8063834788362,129.51394996640306
2025-05-16,602.7687333513766,-210.03765012745964
2025-05-17,859.6976868782422,256.9289535268656
2025-05-18,579.6962576238802,-280.00142925436194
2025-05-19,666.937554441827,87.24129681794682
2025-05-20,530.673758999595,-136.2637954422321
2025-05-21,727.9596553097692,197.28589631017428
2025-05-22,750.3459027536472,22.386247443878005
2025-05-23,657.186255183331,-93.15964757031622
2025-05-24,838.3570205457611,181.17076536243007
2025-05-25,922.5561218360017,84.1991012902406
2025-05-26,696.0003684973756,-226.55575333862612
2025-05-27,722.6286185674164,26.62825007004085
2025-05-28,934.8781589616224,212.24954039420595
2025-05-29,934.8781589616224,0.0
2025-05-30,934.8781589616224,0.0
2025-05-31,934.8781589616224,0.0
2025-06-01,628.4848754238301,-306.3932835377923
2025-06-02,924.0147554457482,295.5298800219181
2025-06-03,660.2900372035267,-263.72471824222146
2025-06-04,693.3492725912466,33.05923538771992
2025-06-05,632.8021275853699,-60.5471450058767
2025-06-06,653.5280718056104,20.72594422024042
2025-06-07,655.1224106246709,1.5943388190605674
2025-06-08,733.9865925983108,78.86418197363992
2025-06-09,702.2197270964589,-31.766865501851953
2025-06-10,551.506698166639,-150.71302892981987
2025-06-11,680.7317274397094,129.2250292730704
2025-06-12,667.5799591761751,-13.151768263534336
2025-06-13,640.4672570490782,-27.112702127096895
2025-06-14,602.9050883933234,-37.56216865575482
2025-06-15,717.1821030695614,114.27701467623808
2025-06-16,531.8547647218029,-185.32733834775854
2025-06-17,758.5567825396255,226.7020178178226
2025-06-18,511.4966979034237,-247.0600846362018
2025-06-19,588.4743127427886,76.97761483936489
2025-06-20,468.24155205846614,-120.23276068432244
2025-06-21,642.3173429203846,174.07579086191845
2025-06-22,662.0699141943946,19.75257127401005
2025-06-23,579.8702251617627,-82.19968903263191
2025-06-24,739.7267828344951,159.85655767273238
2025-06-25,814.0201075023544,74.29332466785934
2025-06-26,614.1179722035666,-199.9021352987878
2025-06-27,637.6134869712498,23.495514767683176
2025-06-28,824.8924932014315,187.27900623018172
2025-06-29,824.8924932014315,0.0
2025-06-30,824.8924932014315,0.0
2025-07-01,586.5858837289081,-238.3066094725234
2025-07-02,862.413771749365,275.82788802045684
2025-07-03,616.2707013899582,-246.1430703594068
2025-07-04,647.1259877518302,30.855286361872004
2025-07-05,590.6153190796786,-56.51066867215161
2025-07-06,609.9595336852364,19.344214605557795
2025-07-07,611.4475832496928,1.4880495644564462
2025-07-08,685.0541530917568,73.606569842064
2025-07-09,655.4050786233616,-29.649074468395156
2025-07-10,514.7395849555297,-140.66549366783192
2025-07-11,635.3496122770621,120.61002732153236
2025-07-12,623.07462856443,-12.274983712632093
2025-07-13,597.769439912473,-25.305188651956996
2025-07-14,562.7114158337685,-35.058024078704534
2025-07-15,669.369962864924,106.65854703115554
2025-07-16,496.397780407016,-172.972182457908
2025-07-17,707.9863303703171,211.5885499633011
2025-07-18,477.39691804319546,-230.58941232712164
2025-07-19,549.2426918932694,71.8457738500739
2025-07-20,437.0254485879017,-112.21724330536767
2025-07-21,599.4961867256923,162.4707381377906
2025-07-22,617.9319199147683,18.435733189076018
2025-07-23,541.2122101509785,-76.71970976378975
2025-07-24,690.4116639788621,149.19945382788353
2025-07-25,759.7521003355308,69.34043635666876
2025-07-26,573.1767740566622,-186.5753262788686
2025-07-27,595.1059211731664,21.92914711650417
2025-07-28,769.8996603213361,174.79373914816972
2025-07-29,769.8996603213361,0.0
2025-07-30,769.8996603213361,0.0
2025-07-31,769.8996603213361,0.0
2025-08-01,544.6868920339862,-225.21276828734995
2025-08-02,800.8127880529818,256.1258960189956
2025-08-03,572.2513655763898,-228.56142247659193
2025-08-04,600.9027029124138,28.65133733602397
2025-08-05,548.4285105739873,-52.47419233842652
2025-08-06,566.3909955648624,17.962484990875055
2025-08-07,567.7727558747148,1.3817603098524387
2025-08-08,636.1217135852028,68.34895771048798
2025-08-09,608.5904301502644,-27.53128343493836
2025-08-10,477.97247174442055,-130.61795840584386
2025-08-11,589.9674971144149,111.99502536999432
2025-08-12,578.569297952685,-11.398199161729849
2025-08-13,555.0716227758678,-23.49767517681721
2025-08-14,522.5177432742137,-32.55387950165414
2025-08-15,621.5578226602865,99.04007938607288
2025-08-16,460.9407960922292,-160.61702656805733
2025-08-17,657.4158782010088,196.4750821087796
2025-08-18,443.2971381829672,-214.1187400180416
2025-08-19,510.0110710437502,66.71393286078296
2025-08-20,405.80934511733733,-104.20172592641285
2025-08-21,556.6750305310001,150.86568541366273
2025-08-22,573.793925635142,17.118895104141984
2025-08-23,502.5541951401944,-71.23973049494765
