data_hora,ano,mes,dia,hora,energia_ativa_kwh,chave_mes_ano,dia_da_semana
2024-12-31 17:00:00,2024,12,31,17,125.4546180527911,2024-12,1
2024-12-31 18:00:00,2024,12,31,18,35.06871127394456,2024-12,1
2024-12-31 19:00:00,2024,12,31,19,90.2034618123719,2024-12,1
2024-12-31 20:00:00,2024,12,31,20,91.05199999999999,2024-12,1
2024-12-31 21:00:00,2024,12,31,21,102.0293496040028,2024-12,1
2024-12-31 22:00:00,2024,12,31,22,70.7512,2024-12,1
2024-12-31 23:00:00,2024,12,31,23,23.994180335003723,2024-12,1
2025-01-01 00:00:00,2025,1,1,0,41.71650320800825,2025-01,2
2025-01-01 01:00:00,2025,1,1,1,23.048832960790687,2025-01,2
2025-01-01 02:00:00,2025,1,1,2,34.32300000000001,2025-01,2
2025-01-01 03:00:00,2025,1,1,3,12.4593,2025-01,2
2025-01-01 04:00:00,2025,1,1,4,31.63072100028463,2025-01,2
2025-01-01 05:00:00,2025,1,1,5,14.971050000000002,2025-01,2
2025-01-01 06:00:00,2025,1,1,6,11.081818235829644,2025-01,2
2025-01-01 07:00:00,2025,1,1,7,95.20713119753569,2025-01,2
2025-01-01 08:00:00,2025,1,1,8,26.614349999999998,2025-01,2
2025-01-01 09:00:00,2025,1,1,9,45.00210957829206,2025-01,2
2025-01-01 10:00:00,2025,1,1,10,53.44269994371474,2025-01,2
2025-01-01 11:00:00,2025,1,1,11,49.11357951929117,2025-01,2
2025-01-01 12:00:00,2025,1,1,12,67.70505,2025-01,2
2025-01-01 13:00:00,2025,1,1,13,37.1025,2025-01,2
2025-01-01 14:00:00,2025,1,1,14,49.7374599996128,2025-01,2
2025-01-01 15:00:00,2025,1,1,15,49.00268190408317,2025-01,2
2025-01-01 16:00:00,2025,1,1,16,18.9465,2025-01,2
2025-01-01 17:00:00,2025,1,1,17,49.15053042027533,2025-01,2
2025-01-01 18:00:00,2025,1,1,18,75.52887614494803,2025-01,2
2025-01-01 19:00:00,2025,1,1,19,27.40485,2025-01,2
2025-01-01 20:00:00,2025,1,1,20,49.4649,2025-01,2
2025-01-01 21:00:00,2025,1,1,21,73.04661280866424,2025-01,2
2025-01-01 22:00:00,2025,1,1,22,68.28257960197729,2025-01,2
2025-01-01 23:00:00,2025,1,1,23,43.491155849742476,2025-01,2
2025-01-02 00:00:00,2025,1,2,0,59.858858226246106,2025-01,3
2025-01-02 01:00:00,2025,1,2,1,75.12044999999999,2025-01,3
2025-01-02 02:00:00,2025,1,2,2,64.52572904739964,2025-01,3
2025-01-02 03:00:00,2025,1,2,3,12.04365,2025-01,3
2025-01-02 04:00:00,2025,1,2,4,60.46952036225004,2025-01,3
2025-01-02 05:00:00,2025,1,2,5,31.101550932546274,2025-01,3
2025-01-02 06:00:00,2025,1,2,6,5.1560999999999995,2025-01,3
2025-01-02 07:00:00,2025,1,2,7,23.234377154693448,2025-01,3
2025-01-02 08:00:00,2025,1,2,8,140.93085000000002,2025-01,3
2025-01-02 09:00:00,2025,1,2,9,45.6093,2025-01,3
2025-01-02 10:00:00,2025,1,2,10,83.51509773953589,2025-01,3
2025-01-02 11:00:00,2025,1,2,11,143.92243290019073,2025-01,3
2025-01-02 12:00:00,2025,1,2,12,19.392306992374856,2025-01,3
2025-01-02 13:00:00,2025,1,2,13,126.45565589891609,2025-01,3
2025-01-02 14:00:00,2025,1,2,14,128.5251,2025-01,3
2025-01-02 15:00:00,2025,1,2,15,86.20682391309951,2025-01,3
2025-01-02 16:00:00,2025,1,2,16,20.803630953088234,2025-01,3
2025-01-02 17:00:00,2025,1,2,17,46.71855,2025-01,3
2025-01-02 18:00:00,2025,1,2,18,70.01768715783713,2025-01,3
2025-01-02 19:00:00,2025,1,2,19,65.32484446898411,2025-01,3
2025-01-02 20:00:00,2025,1,2,20,65.42367458918406,2025-01,3
2025-01-02 21:00:00,2025,1,2,21,90.35162817270503,2025-01,3
2025-01-02 22:00:00,2025,1,2,22,44.31133451318048,2025-01,3
2025-01-02 23:00:00,2025,1,2,23,31.005439387348687,2025-01,3
2025-01-03 00:00:00,2025,1,3,0,75.6483,2025-01,4
2025-01-03 01:00:00,2025,1,3,1,65.75831182029911,2025-01,4
2025-01-03 02:00:00,2025,1,3,2,30.32001411312751,2025-01,4
2025-01-03 03:00:00,2025,1,3,3,37.587093596159065,2025-01,4
2025-01-03 04:00:00,2025,1,3,4,8.2773,2025-01,4
2025-01-03 05:00:00,2025,1,3,5,5.7090081042431695,2025-01,4
2025-01-03 06:00:00,2025,1,3,6,59.88015968803028,2025-01,4
2025-01-03 07:00:00,2025,1,3,7,38.51118062144754,2025-01,4
2025-01-03 08:00:00,2025,1,3,8,38.70499900112999,2025-01,4
2025-01-03 09:00:00,2025,1,3,9,17.187,2025-01,4
2025-01-03 10:00:00,2025,1,3,10,46.963350000000005,2025-01,4
2025-01-03 11:00:00,2025,1,3,11,77.32924237635936,2025-01,4
2025-01-03 12:00:00,2025,1,3,12,29.1414,2025-01,4
2025-01-03 13:00:00,2025,1,3,13,29.3061385483799,2025-01,4
2025-01-03 14:00:00,2025,1,3,14,70.29657798361184,2025-01,4
2025-01-03 15:00:00,2025,1,3,15,21.233915726692832,2025-01,4
2025-01-03 16:00:00,2025,1,3,16,128.21420947494116,2025-01,4
2025-01-03 17:00:00,2025,1,3,17,25.673399999999997,2025-01,4
2025-01-03 18:00:00,2025,1,3,18,75.16083424078715,2025-01,4
2025-01-03 19:00:00,2025,1,3,19,56.94776550552304,2025-01,4
2025-01-03 20:00:00,2025,1,3,20,41.35335,2025-01,4
2025-01-03 21:00:00,2025,1,3,21,45.9357,2025-01,4
2025-01-03 22:00:00,2025,1,3,22,38.910450000000004,2025-01,4
2025-01-03 23:00:00,2025,1,3,23,36.43369453847917,2025-01,4
2025-01-04 00:00:00,2025,1,4,0,37.626314621321434,2025-01,5
2025-01-04 01:00:00,2025,1,4,1,61.10565,2025-01,5
2025-01-04 02:00:00,2025,1,4,2,11.337171555991027,2025-01,5
2025-01-04 03:00:00,2025,1,4,3,15.54225,2025-01,5
2025-01-04 04:00:00,2025,1,4,4,87.41114745946334,2025-01,5
2025-01-04 05:00:00,2025,1,4,5,7.236241128229845,2025-01,5
2025-01-04 06:00:00,2025,1,4,6,18.60225,2025-01,5
2025-01-04 07:00:00,2025,1,4,7,28.989462874797315,2025-01,5
2025-01-04 08:00:00,2025,1,4,8,16.8606,2025-01,5
2025-01-04 09:00:00,2025,1,4,9,38.1531,2025-01,5
2025-01-04 10:00:00,2025,1,4,10,65.8818,2025-01,5
2025-01-04 11:00:00,2025,1,4,11,37.0640460795636,2025-01,5
2025-01-04 12:00:00,2025,1,4,12,35.7816,2025-01,5
2025-01-04 13:00:00,2025,1,4,13,139.39757705073035,2025-01,5
2025-01-04 14:00:00,2025,1,4,14,61.43245290131229,2025-01,5
2025-01-04 15:00:00,2025,1,4,15,76.57737378914659,2025-01,5
2025-01-04 16:00:00,2025,1,4,16,76.47725391179276,2025-01,5
2025-01-04 17:00:00,2025,1,4,17,33.9609,2025-01,5
2025-01-04 18:00:00,2025,1,4,18,49.84848809867107,2025-01,5
2025-01-04 19:00:00,2025,1,4,19,40.2675133251435,2025-01,5
2025-01-04 20:00:00,2025,1,4,20,48.94677220232695,2025-01,5
2025-01-04 21:00:00,2025,1,4,21,50.630250000000004,2025-01,5
2025-01-04 22:00:00,2025,1,4,22,24.904355986921082,2025-01,5
2025-01-04 23:00:00,2025,1,4,23,91.54755,2025-01,5
2025-01-05 00:00:00,2025,1,5,0,48.8784,2025-01,6
2025-01-05 01:00:00,2025,1,5,1,45.259949999999996,2025-01,6
2025-01-05 02:00:00,2025,1,5,2,37.97850712798695,2025-01,6
2025-01-05 03:00:00,2025,1,5,3,9.5115,2025-01,6
2025-01-05 04:00:00,2025,1,5,4,69.91851081236807,2025-01,6
2025-01-05 05:00:00,2025,1,5,5,20.596546005395616,2025-01,6
2025-01-05 06:00:00,2025,1,5,6,15.927300000000002,2025-01,6
2025-01-05 07:00:00,2025,1,5,7,19.311038986674372,2025-01,6
2025-01-05 08:00:00,2025,1,5,8,40.85865,2025-01,6
2025-01-05 09:00:00,2025,1,5,9,152.17892217898674,2025-01,6
2025-01-05 10:00:00,2025,1,5,10,38.352,2025-01,6
2025-01-05 11:00:00,2025,1,5,11,25.186350000000004,2025-01,6
2025-01-05 12:00:00,2025,1,5,12,49.130560196647586,2025-01,6
2025-01-05 13:00:00,2025,1,5,13,49.01308739149489,2025-01,6
2025-01-05 14:00:00,2025,1,5,14,46.93723741479128,2025-01,6
2025-01-05 15:00:00,2025,1,5,15,20.716199999999997,2025-01,6
2025-01-05 16:00:00,2025,1,5,16,47.61932324352345,2025-01,6
2025-01-05 17:00:00,2025,1,5,17,59.776050162915055,2025-01,6
2025-01-05 18:00:00,2025,1,5,18,63.504486708899876,2025-01,6
2025-01-05 19:00:00,2025,1,5,19,42.39292364783199,2025-01,6
2025-01-05 20:00:00,2025,1,5,20,29.804400000000008,2025-01,6
2025-01-05 21:00:00,2025,1,5,21,53.592297764691196,2025-01,6
2025-01-05 22:00:00,2025,1,5,22,44.05635,2025-01,6
2025-01-05 23:00:00,2025,1,5,23,24.16962100007615,2025-01,6
2025-01-06 00:00:00,2025,1,6,0,23.674200000000003,2025-01,0
2025-01-06 01:00:00,2025,1,6,1,57.55992776375172,2025-01,0
2025-01-06 02:00:00,2025,1,6,2,13.566547929021791,2025-01,0
2025-01-06 03:00:00,2025,1,6,3,24.016352617549057,2025-01,0
2025-01-06 04:00:00,2025,1,6,4,88.54568351722571,2025-01,0
2025-01-06 05:00:00,2025,1,6,5,20.8577195804148,2025-01,0
2025-01-06 06:00:00,2025,1,6,6,44.4108,2025-01,0
2025-01-06 07:00:00,2025,1,6,7,41.39684667104531,2025-01,0
2025-01-06 08:00:00,2025,1,6,8,36.923244342751396,2025-01,0
2025-01-06 09:00:00,2025,1,6,9,32.369118645251525,2025-01,0
2025-01-06 10:00:00,2025,1,6,10,24.29336006733444,2025-01,0
2025-01-06 11:00:00,2025,1,6,11,58.1015523358541,2025-01,0
2025-01-06 12:00:00,2025,1,6,12,81.72044148201921,2025-01,0
2025-01-06 13:00:00,2025,1,6,13,52.358746663968944,2025-01,0
2025-01-06 14:00:00,2025,1,6,14,82.28755945819957,2025-01,0
2025-01-06 15:00:00,2025,1,6,15,17.735258777832744,2025-01,0
2025-01-06 16:00:00,2025,1,6,16,47.61932324352345,2025-01,0
2025-01-06 17:00:00,2025,1,6,17,32.22435,2025-01,0
2025-01-06 18:00:00,2025,1,6,18,74.40227327024131,2025-01,0
2025-01-06 19:00:00,2025,1,6,19,69.64951271425903,2025-01,0
2025-01-06 20:00:00,2025,1,6,20,46.344995789480734,2025-01,0
2025-01-06 21:00:00,2025,1,6,21,43.34697266074832,2025-01,0
2025-01-06 22:00:00,2025,1,6,22,39.38587640191909,2025-01,0
2025-01-06 23:00:00,2025,1,6,23,36.42278907695833,2025-01,0
2025-01-07 00:00:00,2025,1,7,0,60.08055,2025-01,1
2025-01-07 01:00:00,2025,1,7,1,23.6691,2025-01,1
2025-01-07 02:00:00,2025,1,7,2,21.8688,2025-01,1
2025-01-07 03:00:00,2025,1,7,3,9.235899871805051,2025-01,1
2025-01-07 04:00:00,2025,1,7,4,12.4644,2025-01,1
2025-01-07 05:00:00,2025,1,7,5,46.9149,2025-01,1
2025-01-07 06:00:00,2025,1,7,6,34.89759955994541,2025-01,1
2025-01-07 07:00:00,2025,1,7,7,48.3841807035415,2025-01,1
2025-01-07 08:00:00,2025,1,7,8,40.1268,2025-01,1
2025-01-07 09:00:00,2025,1,7,9,121.5866868382582,2025-01,1
2025-01-07 10:00:00,2025,1,7,10,11.47755,2025-01,1
2025-01-07 11:00:00,2025,1,7,11,15.543196834022917,2025-01,1
2025-01-07 12:00:00,2025,1,7,12,30.3552,2025-01,1
2025-01-07 13:00:00,2025,1,7,13,34.5769020241205,2025-01,1
2025-01-07 14:00:00,2025,1,7,14,16.529100000000003,2025-01,1
2025-01-07 15:00:00,2025,1,7,15,49.00268190408317,2025-01,1
2025-01-07 16:00:00,2025,1,7,16,84.14612795425685,2025-01,1
2025-01-07 17:00:00,2025,1,7,17,109.30516970311051,2025-01,1
2025-01-07 18:00:00,2025,1,7,18,45.68835000000001,2025-01,1
2025-01-07 19:00:00,2025,1,7,19,35.952450000000006,2025-01,1
2025-01-07 20:00:00,2025,1,7,20,36.5457566248508,2025-01,1
2025-01-07 21:00:00,2025,1,7,21,84.84738235645654,2025-01,1
2025-01-07 22:00:00,2025,1,7,22,78.60885000000002,2025-01,1
2025-01-07 23:00:00,2025,1,7,23,40.063050000000004,2025-01,1
2025-01-08 00:00:00,2025,1,8,0,28.80475731219326,2025-01,2
2025-01-08 01:00:00,2025,1,8,1,56.718838200354284,2025-01,2
2025-01-08 02:00:00,2025,1,8,2,30.32001411312751,2025-01,2
2025-01-08 03:00:00,2025,1,8,3,31.760250000000003,2025-01,2
2025-01-08 04:00:00,2025,1,8,4,46.526603400898686,2025-01,2
2025-01-08 05:00:00,2025,1,8,5,42.794798314641994,2025-01,2
2025-01-08 06:00:00,2025,1,8,6,15.230846651634515,2025-01,2
2025-01-08 07:00:00,2025,1,8,7,27.4737,2025-01,2
2025-01-08 08:00:00,2025,1,8,8,36.465,2025-01,2
2025-01-08 09:00:00,2025,1,8,9,62.189400000000006,2025-01,2
2025-01-08 10:00:00,2025,1,8,10,134.8592629014652,2025-01,2
2025-01-08 11:00:00,2025,1,8,11,18.814508985475058,2025-01,2
2025-01-08 12:00:00,2025,1,8,12,34.30038198382352,2025-01,2
2025-01-08 13:00:00,2025,1,8,13,152.15816568119914,2025-01,2
2025-01-08 14:00:00,2025,1,8,14,28.97924931394601,2025-01,2
2025-01-08 15:00:00,2025,1,8,15,31.19701179862885,2025-01,2
2025-01-08 16:00:00,2025,1,8,16,54.279300000000006,2025-01,2
2025-01-08 17:00:00,2025,1,8,17,32.27845286287373,2025-01,2
2025-01-08 18:00:00,2025,1,8,18,63.504486708899876,2025-01,2
2025-01-08 19:00:00,2025,1,8,19,110.32232203869556,2025-01,2
2025-01-08 20:00:00,2025,1,8,20,42.33255,2025-01,2
2025-01-08 21:00:00,2025,1,8,21,53.592297764691196,2025-01,2
2025-01-08 22:00:00,2025,1,8,22,16.577839631303004,2025-01,2
2025-01-08 23:00:00,2025,1,8,23,71.83095,2025-01,2
2025-01-09 00:00:00,2025,1,9,0,46.01475000000001,2025-01,3
2025-01-09 01:00:00,2025,1,9,1,28.905939518883663,2025-01,3
2025-01-09 02:00:00,2025,1,9,2,30.32001411312751,2025-01,3
2025-01-09 03:00:00,2025,1,9,3,11.563731264352644,2025-01,3
2025-01-09 04:00:00,2025,1,9,4,11.826899999999998,2025-01,3
2025-01-09 05:00:00,2025,1,9,5,145.53829508349625,2025-01,3
2025-01-09 06:00:00,2025,1,9,6,15.261750000000001,2025-01,3
2025-01-09 07:00:00,2025,1,9,7,38.550240629147005,2025-01,3
2025-01-09 08:00:00,2025,1,9,8,24.271249051408375,2025-01,3
2025-01-09 09:00:00,2025,1,9,9,104.56498991770066,2025-01,3
2025-01-09 10:00:00,2025,1,9,10,27.693790339628222,2025-01,3
2025-01-09 11:00:00,2025,1,9,11,46.91147492782915,2025-01,3
2025-01-09 12:00:00,2025,1,9,12,58.295550000000006,2025-01,3
2025-01-09 13:00:00,2025,1,9,13,52.358746663968944,2025-01,3
2025-01-09 14:00:00,2025,1,9,14,30.946799999999996,2025-01,3
2025-01-09 15:00:00,2025,1,9,15,49.00268190408317,2025-01,3
2025-01-09 16:00:00,2025,1,9,16,36.668657448113365,2025-01,3
2025-01-09 17:00:00,2025,1,9,17,32.239650000000005,2025-01,3
2025-01-09 18:00:00,2025,1,9,18,63.504486708899876,2025-01,3
2025-01-09 19:00:00,2025,1,9,19,127.11240000000001,2025-01,3
2025-01-09 20:00:00,2025,1,9,20,65.42367458918406,2025-01,3
2025-01-09 21:00:00,2025,1,9,21,38.08587574798922,2025-01,3
2025-01-09 22:00:00,2025,1,9,22,52.532759797798576,2025-01,3
2025-01-09 23:00:00,2025,1,9,23,32.77180412182079,2025-01,3
2025-01-10 00:00:00,2025,1,10,0,41.9577,2025-01,4
2025-01-10 01:00:00,2025,1,10,1,26.311894188574875,2025-01,4
2025-01-10 02:00:00,2025,1,10,2,27.175349999999998,2025-01,4
2025-01-10 03:00:00,2025,1,10,3,27.167223548147522,2025-01,4
2025-01-10 04:00:00,2025,1,10,4,20.371950000000002,2025-01,4
2025-01-10 05:00:00,2025,1,10,5,14.055831948474806,2025-01,4
2025-01-10 06:00:00,2025,1,10,6,13.99120318987934,2025-01,4
2025-01-10 07:00:00,2025,1,10,7,30.50055,2025-01,4
2025-01-10 08:00:00,2025,1,10,8,30.99015,2025-01,4
2025-01-10 09:00:00,2025,1,10,9,20.396866288616984,2025-01,4
2025-01-10 10:00:00,2025,1,10,10,48.095644877846894,2025-01,4
2025-01-10 11:00:00,2025,1,10,11,47.5932,2025-01,4
2025-01-10 12:00:00,2025,1,10,12,34.450500000000005,2025-01,4
2025-01-10 13:00:00,2025,1,10,13,22.358400000000003,2025-01,4
2025-01-10 14:00:00,2025,1,10,14,17.465803879588787,2025-01,4
2025-01-10 15:00:00,2025,1,10,15,19.040649849372723,2025-01,4
2025-01-10 16:00:00,2025,1,10,16,16.1721,2025-01,4
2025-01-10 17:00:00,2025,1,10,17,49.15053042027533,2025-01,4
2025-01-10 18:00:00,2025,1,10,18,52.25205,2025-01,4
2025-01-10 19:00:00,2025,1,10,19,97.9003685084318,2025-01,4
2025-01-10 20:00:00,2025,1,10,20,48.82825833398563,2025-01,4
2025-01-10 21:00:00,2025,1,10,21,61.11330000000001,2025-01,4
2025-01-10 22:00:00,2025,1,10,22,34.0272,2025-01,4
2025-01-10 23:00:00,2025,1,10,23,117.81110524453702,2025-01,4
2025-01-11 00:00:00,2025,1,11,0,38.19205496657483,2025-01,5
2025-01-11 01:00:00,2025,1,11,1,19.2117,2025-01,5
2025-01-11 02:00:00,2025,1,11,2,16.917242155803507,2025-01,5
2025-01-11 03:00:00,2025,1,11,3,148.7094874593529,2025-01,5
2025-01-11 04:00:00,2025,1,11,4,28.34325,2025-01,5
2025-01-11 05:00:00,2025,1,11,5,10.299669038534358,2025-01,5
2025-01-11 06:00:00,2025,1,11,6,42.84701751499383,2025-01,5
2025-01-11 07:00:00,2025,1,11,7,21.55063037742389,2025-01,5
2025-01-11 08:00:00,2025,1,11,8,34.22523724920633,2025-01,5
2025-01-11 09:00:00,2025,1,11,9,29.05738788624945,2025-01,5
2025-01-11 10:00:00,2025,1,11,10,44.18028599920248,2025-01,5
2025-01-11 11:00:00,2025,1,11,11,75.06582321650819,2025-01,5
2025-01-11 12:00:00,2025,1,11,12,23.544150000000002,2025-01,5
2025-01-11 13:00:00,2025,1,11,13,116.75226780152626,2025-01,5
2025-01-11 14:00:00,2025,1,11,14,49.44350819272151,2025-01,5
2025-01-11 15:00:00,2025,1,11,15,92.52230619218732,2025-01,5
2025-01-11 16:00:00,2025,1,11,16,19.87214556616904,2025-01,5
2025-01-11 17:00:00,2025,1,11,17,49.15053042027533,2025-01,5
2025-01-11 18:00:00,2025,1,11,18,28.39425,2025-01,5
2025-01-11 19:00:00,2025,1,11,19,46.09125000000001,2025-01,5
2025-01-11 20:00:00,2025,1,11,20,30.153905891514253,2025-01,5
2025-01-11 21:00:00,2025,1,11,21,39.72135,2025-01,5
2025-01-11 22:00:00,2025,1,11,22,63.167437713388196,2025-01,5
2025-01-11 23:00:00,2025,1,11,23,67.13999142455069,2025-01,5
2025-01-12 00:00:00,2025,1,12,0,21.13695,2025-01,6
2025-01-12 01:00:00,2025,1,12,1,22.601709046889106,2025-01,6
2025-01-12 02:00:00,2025,1,12,2,34.281838945325426,2025-01,6
2025-01-12 03:00:00,2025,1,12,3,33.374731028471594,2025-01,6
2025-01-12 04:00:00,2025,1,12,4,26.311467916899712,2025-01,6
2025-01-12 05:00:00,2025,1,12,5,14.481450000000002,2025-01,6
2025-01-12 06:00:00,2025,1,12,6,17.3961,2025-01,6
2025-01-12 07:00:00,2025,1,12,7,117.14429853734204,2025-01,6
2025-01-12 08:00:00,2025,1,12,8,76.96922676966027,2025-01,6
2025-01-12 09:00:00,2025,1,12,9,73.41719159005284,2025-01,6
2025-01-12 10:00:00,2025,1,12,10,55.38643859778161,2025-01,6
2025-01-12 11:00:00,2025,1,12,11,55.4727,2025-01,6
2025-01-12 12:00:00,2025,1,12,12,13.283044405267363,2025-01,6
2025-01-12 13:00:00,2025,1,12,13,29.59295283853809,2025-01,6
2025-01-12 14:00:00,2025,1,12,14,93.5901,2025-01,6
2025-01-12 15:00:00,2025,1,12,15,69.87909242670247,2025-01,6
2025-01-12 16:00:00,2025,1,12,16,48.92809648704689,2025-01,6
2025-01-12 17:00:00,2025,1,12,17,49.15053042027533,2025-01,6
2025-01-12 18:00:00,2025,1,12,18,18.43905,2025-01,6
2025-01-12 19:00:00,2025,1,12,19,60.618599999999994,2025-01,6
2025-01-12 20:00:00,2025,1,12,20,55.648703763462706,2025-01,6
2025-01-12 21:00:00,2025,1,12,21,34.401333905960705,2025-01,6
2025-01-12 22:00:00,2025,1,12,22,59.069058613948926,2025-01,6
2025-01-12 23:00:00,2025,1,12,23,32.0586,2025-01,6
2025-01-13 00:00:00,2025,1,13,0,28.440311123797485,2025-01,0
2025-01-13 01:00:00,2025,1,13,1,47.35111442099737,2025-01,0
2025-01-13 02:00:00,2025,1,13,2,58.0589527513459,2025-01,0
2025-01-13 03:00:00,2025,1,13,3,27.64869709629505,2025-01,0
2025-01-13 04:00:00,2025,1,13,4,14.432164728343405,2025-01,0
2025-01-13 05:00:00,2025,1,13,5,18.224252325100206,2025-01,0
2025-01-13 06:00:00,2025,1,13,6,21.055987836546738,2025-01,0
2025-01-13 07:00:00,2025,1,13,7,15.712698397867584,2025-01,0
2025-01-13 08:00:00,2025,1,13,8,36.923244342751396,2025-01,0
2025-01-13 09:00:00,2025,1,13,9,64.21049137904814,2025-01,0
2025-01-13 10:00:00,2025,1,13,10,59.36816770837329,2025-01,0
2025-01-13 11:00:00,2025,1,13,11,26.0190584485269,2025-01,0
2025-01-13 12:00:00,2025,1,13,12,90.80436372275199,2025-01,0
2025-01-13 13:00:00,2025,1,13,13,60.895188686626035,2025-01,0
2025-01-13 14:00:00,2025,1,13,14,79.74757623646497,2025-01,0
2025-01-13 15:00:00,2025,1,13,15,12.806444784843091,2025-01,0
2025-01-13 16:00:00,2025,1,13,16,47.61932324352345,2025-01,0
2025-01-13 17:00:00,2025,1,13,17,55.02626240606998,2025-01,0
2025-01-13 18:00:00,2025,1,13,18,73.16512567013775,2025-01,0
2025-01-13 19:00:00,2025,1,13,19,65.32484446898411,2025-01,0
2025-01-13 20:00:00,2025,1,13,20,26.117100000000004,2025-01,0
2025-01-13 21:00:00,2025,1,13,21,49.77234919468773,2025-01,0
2025-01-13 22:00:00,2025,1,13,22,62.80340142417364,2025-01,0
2025-01-13 23:00:00,2025,1,13,23,25.918308017874118,2025-01,0
2025-01-14 00:00:00,2025,1,14,0,27.679805705516372,2025-01,1
2025-01-14 01:00:00,2025,1,14,1,13.468631525323397,2025-01,1
2025-01-14 02:00:00,2025,1,14,2,38.2092,2025-01,1
2025-01-14 03:00:00,2025,1,14,3,57.11388449163411,2025-01,1
2025-01-14 04:00:00,2025,1,14,4,33.01433835482597,2025-01,1
2025-01-14 05:00:00,2025,1,14,5,18.24702019678631,2025-01,1
2025-01-14 06:00:00,2025,1,14,6,16.1925,2025-01,1
2025-01-14 07:00:00,2025,1,14,7,59.60625,2025-01,1
2025-01-14 08:00:00,2025,1,14,8,54.245784447275156,2025-01,1
2025-01-14 09:00:00,2025,1,14,9,17.9112,2025-01,1
2025-01-14 10:00:00,2025,1,14,10,26.976450000000003,2025-01,1
2025-01-14 11:00:00,2025,1,14,11,46.22974985565829,2025-01,1
2025-01-14 12:00:00,2025,1,14,12,46.881750000000004,2025-01,1
2025-01-14 13:00:00,2025,1,14,13,11.072099999999999,2025-01,1
2025-01-14 14:00:00,2025,1,14,14,21.10125,2025-01,1
2025-01-14 15:00:00,2025,1,14,15,31.98975,2025-01,1
2025-01-14 16:00:00,2025,1,14,16,26.670450000000002,2025-01,1
2025-01-14 17:00:00,2025,1,14,17,97.0364272487874,2025-01,1
2025-01-14 18:00:00,2025,1,14,18,11.15762373622927,2025-01,1
2025-01-14 19:00:00,2025,1,14,19,85.178948956827,2025-01,1
2025-01-14 20:00:00,2025,1,14,20,113.47974354806861,2025-01,1
2025-01-14 21:00:00,2025,1,14,21,51.354172612224005,2025-01,1
2025-01-14 22:00:00,2025,1,14,22,21.057452334301196,2025-01,1
2025-01-14 23:00:00,2025,1,14,23,78.96733097541517,2025-01,1
2025-01-15 00:00:00,2025,1,15,0,62.959500000000006,2025-01,2
2025-01-15 01:00:00,2025,1,15,1,40.088550000000005,2025-01,2
2025-01-15 02:00:00,2025,1,15,2,84.13547065384901,2025-01,2
2025-01-15 03:00:00,2025,1,15,3,45.15285,2025-01,2
2025-01-15 04:00:00,2025,1,15,4,27.73553428534252,2025-01,2
2025-01-15 05:00:00,2025,1,15,5,60.84717630537331,2025-01,2
2025-01-15 06:00:00,2025,1,15,6,47.273492289928434,2025-01,2
2025-01-15 07:00:00,2025,1,15,7,38.550240629147005,2025-01,2
2025-01-15 08:00:00,2025,1,15,8,63.33435,2025-01,2
2025-01-15 09:00:00,2025,1,15,9,37.348937145546316,2025-01,2
2025-01-15 10:00:00,2025,1,15,10,109.91901809850597,2025-01,2
2025-01-15 11:00:00,2025,1,15,11,40.8,2025-01,2
2025-01-15 12:00:00,2025,1,15,12,53.52860526158805,2025-01,2
2025-01-15 13:00:00,2025,1,15,13,38.083465779421424,2025-01,2
2025-01-15 14:00:00,2025,1,15,14,30.96392353336615,2025-01,2
2025-01-15 15:00:00,2025,1,15,15,49.00268190408317,2025-01,2
2025-01-15 16:00:00,2025,1,15,16,31.05128711395248,2025-01,2
2025-01-15 17:00:00,2025,1,15,17,82.3293,2025-01,2
2025-01-15 18:00:00,2025,1,15,18,37.91085,2025-01,2
2025-01-15 19:00:00,2025,1,15,19,65.32484446898411,2025-01,2
2025-01-15 20:00:00,2025,1,15,20,65.42367458918406,2025-01,2
2025-01-15 21:00:00,2025,1,15,21,38.619749999999996,2025-01,2
2025-01-15 22:00:00,2025,1,15,22,26.338153057663618,2025-01,2
2025-01-15 23:00:00,2025,1,15,23,18.581850000000003,2025-01,2
2025-01-16 00:00:00,2025,1,16,0,15.708,2025-01,3
2025-01-16 01:00:00,2025,1,16,1,59.17785,2025-01,3
2025-01-16 02:00:00,2025,1,16,2,24.307746974477077,2025-01,3
2025-01-16 03:00:00,2025,1,16,3,32.058864077806206,2025-01,3
2025-01-16 04:00:00,2025,1,16,4,39.11015310478484,2025-01,3
2025-01-16 05:00:00,2025,1,16,5,11.041499999999997,2025-01,3
2025-01-16 06:00:00,2025,1,16,6,21.202004391647165,2025-01,3
2025-01-16 07:00:00,2025,1,16,7,44.727,2025-01,3
2025-01-16 08:00:00,2025,1,16,8,21.534750000000003,2025-01,3
2025-01-16 09:00:00,2025,1,16,9,38.61729854484755,2025-01,3
2025-01-16 10:00:00,2025,1,16,10,53.44269994371474,2025-01,3
2025-01-16 11:00:00,2025,1,16,11,48.56822549109063,2025-01,3
2025-01-16 12:00:00,2025,1,16,12,53.52860526158805,2025-01,3
2025-01-16 13:00:00,2025,1,16,13,33.0123,2025-01,3
2025-01-16 14:00:00,2025,1,16,14,49.44350819272151,2025-01,3
2025-01-16 15:00:00,2025,1,16,15,6.830780236528034,2025-01,3
